work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,remote_type
2024,SE,FT,Data Engineer,95325,US,0,US,M,IN-PERSON
2023,SE,FT,Data Modeler,258700,US,0,US,M,IN-PERSON
2023,SE,FT,Data Modeler,146600,US,0,US,M,IN-PERSON
2023,MI,FT,Data Science Manager,190000,US,100,US,M,REMOTE
2023,MI,FT,Data Science Manager,160000,US,100,US,M,REMOTE
2023,EN,FT,Research Analyst,90000,US,100,US,M,REMOTE
2023,EN,FT,Research Analyst,65000,US,100,US,M,REMOTE
2023,MI,FT,Data Engineer,160000,US,100,US,M,REMOTE
2023,MI,FT,Data Engineer,130000,US,100,US,M,REMOTE
2023,MI,FT,Data Analyst,85000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,65000,US,0,US,M,IN-PERSON
2023,SE,FT,ETL Developer,143800,US,0,US,M,IN-PERSON
2023,SE,FT,ETL Developer,95800,US,0,US,M,IN-PERSON
2023,MI,FT,Machine Learning Engineer,166000,US,0,US,M,IN-PERSON
2023,MI,FT,Machine Learning Engineer,73100,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,114000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,72000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,102500,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,65000,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,258700,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,160000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,203649,US,100,US,M,REMOTE
2023,SE,FT,Data Scientist,183284,US,100,US,M,REMOTE
2023,MI,FT,Data Scientist,60462,DE,100,DE,L,REMOTE
2023,EN,FT,Data Analyst,33220,GB,0,GB,M,IN-PERSON
2023,EN,FT,Data Analyst,33220,GB,0,GB,M,IN-PERSON
2023,MI,FT,Data Specialist,81800,US,0,US,M,IN-PERSON
2023,MI,FT,Data Specialist,70800,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,130000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,80850,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,215000,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,146900,US,0,US,M,IN-PERSON
2023,SE,FT,Data Strategist,242000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Strategist,106200,US,0,US,M,IN-PERSON
2023,MI,FT,Machine Learning Engineer,165000,US,0,US,M,IN-PERSON
2023,MI,FT,Machine Learning Engineer,135000,US,0,US,M,IN-PERSON
2023,EN,FT,Data Analyst,75065,US,100,US,M,REMOTE
2023,EN,FT,Data Analyst,41419,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,145000,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,120000,US,100,US,M,REMOTE
2023,SE,FT,Prompt Engineer,184000,US,0,US,M,IN-PERSON
2023,SE,FT,Prompt Engineer,112000,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,275000,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,170000,US,0,US,M,IN-PERSON
2023,EN,FT,Data Scientist,100000,US,0,US,M,IN-PERSON
2023,EN,FT,Data Scientist,70000,US,0,US,M,IN-PERSON
2023,MI,FT,Business Intelligence Developer,55368,GB,0,GB,M,IN-PERSON
2023,MI,FT,Business Intelligence Developer,30760,GB,0,GB,M,IN-PERSON
2023,MI,FT,Data Scientist,135700,US,0,US,M,IN-PERSON
2023,MI,FT,Data Scientist,108560,US,0,US,M,IN-PERSON
2023,SE,FT,Research Engineer,300000,US,0,US,M,IN-PERSON
2023,SE,FT,Research Engineer,180000,US,0,US,M,IN-PERSON
2023,SE,FT,Business Intelligence Analyst,189000,US,100,US,M,REMOTE
2023,SE,FT,Business Intelligence Analyst,118100,US,100,US,M,REMOTE
2023,SE,FT,Data Science Lead,148300,US,0,US,M,IN-PERSON
2023,SE,FT,Data Science Lead,84700,US,0,US,M,IN-PERSON
2023,EN,FT,Research Engineer,40581,ZA,0,ZA,M,IN-PERSON
2023,EN,FT,Research Engineer,38629,ZA,0,ZA,M,IN-PERSON
2023,SE,FT,ML Engineer,275000,DE,0,DE,M,IN-PERSON
2023,SE,FT,ML Engineer,121200,DE,0,DE,M,IN-PERSON
2023,MI,FT,Analytics Engineer,149925,US,0,US,M,IN-PERSON
2023,MI,FT,Analytics Engineer,91260,US,0,US,M,IN-PERSON
2023,SE,FT,BI Developer,86128,GB,0,GB,M,IN-PERSON
2023,SE,FT,BI Developer,74562,GB,0,GB,M,IN-PERSON
2023,SE,FT,Data Scientist,277000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,173000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,242000,AU,0,AU,M,IN-PERSON
2023,SE,FT,Data Scientist,106200,AU,0,AU,M,IN-PERSON
2023,MI,FT,Data Quality Manager,68902,GB,0,GB,M,IN-PERSON
2023,MI,FT,Data Quality Manager,49216,GB,0,GB,M,IN-PERSON
2023,SE,FT,Applied Scientist,250900,US,0,US,M,IN-PERSON
2023,SE,FT,Applied Scientist,135200,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,187415,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,114080,US,0,US,M,IN-PERSON
2023,MI,FT,Data Scientist,220000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Scientist,137500,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,119000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,52100,US,0,US,M,IN-PERSON
2023,SE,FT,Business Intelligence Developer,120000,US,100,US,M,REMOTE
2023,SE,FT,Business Intelligence Developer,102000,US,100,US,M,REMOTE
2023,EN,FT,Data Analyst,64000,US,0,US,M,IN-PERSON
2023,EN,FT,Data Analyst,60000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,179000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,112000,US,0,US,M,IN-PERSON
2023,EN,FT,Data Analyst,65000,US,0,US,M,IN-PERSON
2023,EN,FT,Data Analyst,54000,US,0,US,M,IN-PERSON
2023,MI,FT,Business Intelligence Analyst,119000,US,0,US,M,IN-PERSON
2023,MI,FT,Business Intelligence Analyst,52100,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,152000,CA,100,CA,M,REMOTE
2023,MI,FT,Data Engineer,99000,CA,100,CA,M,REMOTE
2023,EX,FT,Head of Data,110736,GB,100,GB,M,REMOTE
2023,EX,FT,Head of Data,92280,GB,100,GB,M,REMOTE
2023,SE,FT,Machine Learning Engineer,250000,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,140000,US,0,US,M,IN-PERSON
2023,EN,FT,Data Scientist,113800,US,0,US,M,IN-PERSON
2023,EN,FT,Data Scientist,63200,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,210000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,160000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,170000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,130000,US,0,US,M,IN-PERSON
2023,SE,FT,Research Scientist,247600,US,0,US,L,IN-PERSON
2023,SE,FT,Research Scientist,127300,US,0,US,L,IN-PERSON
2023,MI,FT,Data Analyst,85000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,65000,US,0,US,M,IN-PERSON
2023,MI,FT,Machine Learning Engineer,125000,US,0,US,M,IN-PERSON
2023,MI,FT,Machine Learning Engineer,100000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,160000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,140000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,247300,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,139700,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,192000,US,100,US,M,REMOTE
2023,SE,FT,Data Analyst,138240,US,100,US,M,REMOTE
2023,SE,FT,Data Scientist,170000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,130000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Architect,100000,US,100,US,M,REMOTE
2023,SE,FT,Data Architect,90000,US,100,US,M,REMOTE
2023,SE,FT,Data Analyst,170000,US,100,US,M,REMOTE
2023,SE,FT,Data Analyst,130000,US,100,US,M,REMOTE
2023,MI,FT,Data Engineer,186000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,81800,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,180514,GB,100,GB,M,REMOTE
2023,SE,FT,Data Engineer,108308,GB,100,GB,M,REMOTE
2023,SE,FT,Data Engineer,166000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,73100,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,115950,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,69570,US,0,US,M,IN-PERSON
2023,SE,FT,Data Science,142300,US,0,US,M,IN-PERSON
2023,SE,FT,Data Science,71200,US,0,US,M,IN-PERSON
2023,MI,FT,Data Science,179000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Science,106500,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,119200,US,100,US,M,REMOTE
2023,SE,FT,Data Analyst,86600,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,140544,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,82673,US,100,US,M,REMOTE
2023,SE,FT,Business Intelligence Engineer,108350,US,0,US,M,IN-PERSON
2023,SE,FT,Business Intelligence Engineer,78800,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,162540,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,87570,US,0,US,M,IN-PERSON
2023,SE,FT,Data Architect,213600,US,0,US,M,IN-PERSON
2023,SE,FT,Data Architect,103200,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,140000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,90000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Scientist,212000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Scientist,93300,US,0,US,M,IN-PERSON
2023,MI,FT,Applied Scientist,222200,US,0,US,L,IN-PERSON
2023,MI,FT,Applied Scientist,136000,US,0,US,L,IN-PERSON
2023,MI,FT,Data Scientist,157000,US,100,US,M,REMOTE
2023,MI,FT,Data Scientist,144000,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,210000,CA,100,CA,M,REMOTE
2023,SE,FT,Data Engineer,160000,CA,100,CA,M,REMOTE
2023,SE,FT,Data Scientist,179000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,112000,US,0,US,M,IN-PERSON
2023,SE,FT,Analytics Engineer,221300,US,100,US,M,REMOTE
2023,SE,FT,Analytics Engineer,147500,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,179000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,112000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Science Consultant,116000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Science Consultant,90000,US,0,US,M,IN-PERSON
2023,MI,FT,Applied Scientist,222200,US,0,US,L,IN-PERSON
2023,MI,FT,Applied Scientist,136000,US,0,US,L,IN-PERSON
2023,MI,FT,Data Engineer,130400,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,74500,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,207700,CA,0,CA,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,133700,CA,0,CA,M,IN-PERSON
2023,SE,FT,Data Analyst,120000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,100000,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,247500,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,172200,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,179000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,112000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Modeler,140000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Modeler,90000,US,0,US,M,IN-PERSON
2023,SE,FT,Research Scientist,260000,US,0,US,M,IN-PERSON
2023,SE,FT,Research Scientist,230000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Modeler,130000,US,100,US,M,REMOTE
2023,SE,FT,Data Modeler,110000,US,100,US,M,REMOTE
2023,MI,FT,Data Scientist,110000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Scientist,90000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Scientist,310000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Scientist,245000,US,0,US,M,IN-PERSON
2023,MI,FT,Research Scientist,210000,US,0,US,M,IN-PERSON
2023,MI,FT,Research Scientist,160000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Specialist,85000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Specialist,75000,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,280000,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,196000,US,0,US,M,IN-PERSON
2023,MI,FT,Machine Learning Engineer,212000,US,0,US,M,IN-PERSON
2023,MI,FT,Machine Learning Engineer,93300,US,0,US,M,IN-PERSON
2023,SE,FT,Data Science,230000,US,100,US,M,REMOTE
2023,SE,FT,Data Science,115000,US,100,US,M,REMOTE
2023,MI,FT,Data Scientist,75000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Scientist,70000,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Scientist,233500,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Scientist,137500,US,0,US,M,IN-PERSON
2023,MI,FT,Data Scientist,166000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Scientist,73100,US,0,US,M,IN-PERSON
2023,SE,FT,Data Science,176875,US,0,US,M,IN-PERSON
2023,SE,FT,Data Science,84750,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,251250,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,120750,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,106050,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,80420,US,0,US,M,IN-PERSON
2023,MI,FT,Data Scientist,120000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Scientist,90000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Scientist,147400,US,0,US,M,IN-PERSON
2023,MI,FT,Data Scientist,107682,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,145000,US,100,US,M,REMOTE
2023,SE,FT,Data Analyst,95000,US,100,US,M,REMOTE
2023,EN,FT,Research Analyst,80000,US,0,US,M,IN-PERSON
2023,EN,FT,Research Analyst,50000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Product Manager,175000,US,100,US,M,REMOTE
2023,SE,FT,Data Product Manager,150000,US,100,US,M,REMOTE
2023,EN,FT,Data Scientist,32974,GB,0,GB,M,IN-PERSON
2023,EN,FT,Data Scientist,32974,GB,0,GB,M,IN-PERSON
2023,SE,FT,Data Architect,178600,US,0,US,M,IN-PERSON
2023,SE,FT,Data Architect,67200,US,0,US,M,IN-PERSON
2023,EN,FT,Data Analyst,118750,US,0,US,M,IN-PERSON
2023,EN,FT,Data Analyst,106875,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,186000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,81800,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,142000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,128000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,140130,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,84870,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,262000,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,186000,US,0,US,M,IN-PERSON
2023,SE,FT,Research Scientist,247600,US,0,US,L,IN-PERSON
2023,SE,FT,Research Scientist,127300,US,0,US,L,IN-PERSON
2023,MI,FT,Data Analyst,85000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,58500,US,0,US,M,IN-PERSON
2023,EN,FT,Data Analyst,59059,US,0,US,M,IN-PERSON
2023,EN,FT,Data Analyst,47985,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,93918,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,51962,US,0,US,M,IN-PERSON
2023,MI,FT,Business Intelligence Manager,120000,US,0,US,M,IN-PERSON
2023,MI,FT,Business Intelligence Manager,100000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,205670,NZ,0,NZ,M,IN-PERSON
2023,SE,FT,Data Scientist,124233,NZ,0,NZ,M,IN-PERSON
2023,SE,FT,Data Engineer,173000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,140000,US,0,US,M,IN-PERSON
2023,SE,FT,ML Engineer,291500,US,0,US,M,IN-PERSON
2023,SE,FT,ML Engineer,180200,US,0,US,M,IN-PERSON
2023,EN,FT,Data Analyst,28299,GB,0,GB,M,IN-PERSON
2023,EN,FT,Data Analyst,28299,GB,0,GB,M,IN-PERSON
2023,SE,FT,Data Scientist,185000,CA,0,CA,M,IN-PERSON
2023,SE,FT,Data Scientist,152000,CA,0,CA,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,255800,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,170600,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,146850,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,106800,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,200000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,117000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Manager,151700,US,0,US,L,IN-PERSON
2023,MI,FT,Data Manager,63000,US,0,US,L,IN-PERSON
2023,EN,FT,Analytics Engineer,43000,HU,0,HU,L,IN-PERSON
2023,SE,FT,Data Scientist,239900,US,100,US,M,REMOTE
2023,SE,FT,Data Scientist,159900,US,100,US,M,REMOTE
2023,EN,FT,Data Analyst,162240,US,0,US,M,IN-PERSON
2023,EN,FT,Data Analyst,47840,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,130410,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,92000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Science,270250,US,0,US,M,IN-PERSON
2023,SE,FT,Data Science,144000,US,0,US,M,IN-PERSON
2023,SE,FT,Business Intelligence Analyst,176875,US,0,US,M,IN-PERSON
2023,SE,FT,Business Intelligence Analyst,84750,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,92000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,69000,US,0,US,M,IN-PERSON
2023,SE,FT,Research Engineer,184800,US,0,US,M,IN-PERSON
2023,SE,FT,Research Engineer,107100,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,130410,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,92000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,333500,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,176000,US,0,US,M,IN-PERSON
2023,SE,FT,Applied Scientist,257400,US,0,US,M,IN-PERSON
2023,SE,FT,Applied Scientist,138600,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analytics Manager,242100,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analytics Manager,116200,US,0,US,M,IN-PERSON
2023,SE,FT,Research Analyst,230000,US,0,US,M,IN-PERSON
2023,SE,FT,Research Analyst,210000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,114300,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,89600,US,0,US,M,IN-PERSON
2023,EN,FT,Business Intelligence Analyst,85000,US,0,US,M,IN-PERSON
2023,EN,FT,Business Intelligence Analyst,65000,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,266875,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,128250,US,0,US,M,IN-PERSON
2023,MI,FT,Data Science,280000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Science,200000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,180000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,130000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,178492,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,89246,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,245000,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,150000,US,100,US,M,REMOTE
2023,SE,FT,Analytics Engineer,155000,US,0,US,M,IN-PERSON
2023,SE,FT,Analytics Engineer,145000,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,165000,US,100,US,M,REMOTE
2023,SE,FT,Machine Learning Engineer,130000,US,100,US,M,REMOTE
2023,SE,FT,Research Scientist,247600,US,0,US,L,IN-PERSON
2023,SE,FT,Research Scientist,127300,US,0,US,L,IN-PERSON
2023,SE,FT,Data Scientist,280889,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,187259,US,0,US,M,IN-PERSON
2023,MI,FT,Business Intelligence Analyst,130000,US,100,US,M,REMOTE
2023,MI,FT,Business Intelligence Analyst,120000,US,100,US,M,REMOTE
2023,MI,FT,Data Engineer,185000,US,100,US,M,REMOTE
2023,MI,FT,Data Engineer,125000,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,196900,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,186700,US,100,US,M,REMOTE
2023,EN,FT,Data Analyst,75065,US,100,US,M,REMOTE
2023,EN,FT,Data Analyst,41419,US,100,US,M,REMOTE
2023,SE,FT,Data Scientist,260000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,192000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,205600,US,0,US,L,IN-PERSON
2023,MI,FT,Data Engineer,105700,US,0,US,L,IN-PERSON
2023,MI,FT,Data Analyst,75000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,65000,US,0,US,M,IN-PERSON
2023,SE,FT,Prompt Engineer,230000,US,0,US,M,IN-PERSON
2023,SE,FT,Prompt Engineer,140000,US,0,US,M,IN-PERSON
2023,EN,FT,Data Manager,149800,US,0,US,M,IN-PERSON
2023,EN,FT,Data Manager,85600,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,218000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,152600,US,0,US,M,IN-PERSON
2023,MI,FT,Business Intelligence Engineer,185000,US,0,US,M,IN-PERSON
2023,MI,FT,Business Intelligence Engineer,165000,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,224880,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,121500,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,129000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,46200,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,272400,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,155600,US,0,US,M,IN-PERSON
2023,MI,FT,Machine Learning Scientist,150000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,93918,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,51962,US,0,US,M,IN-PERSON
2023,EN,FT,Data Analyst,115000,US,0,US,M,IN-PERSON
2023,EN,FT,Data Analyst,95000,US,0,US,M,IN-PERSON
2023,MI,FT,Machine Learning Engineer,150000,US,0,US,M,IN-PERSON
2023,SE,FT,Computer Vision Engineer,351000,US,0,US,M,IN-PERSON
2023,SE,FT,Computer Vision Engineer,171000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Science Lead,272000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Science Lead,170000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,176000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,158000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,135000,US,100,US,M,REMOTE
2023,SE,FT,Data Analyst,125000,US,100,US,M,REMOTE
2023,MI,FT,Data Science,110000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Science,80000,US,0,US,M,IN-PERSON
2023,SE,FT,ML Engineer,270000,US,100,US,M,REMOTE
2023,SE,FT,ML Engineer,232200,US,100,US,M,REMOTE
2023,MI,FT,Data Scientist,107000,US,100,US,M,REMOTE
2023,MI,FT,Data Scientist,87300,US,100,US,M,REMOTE
2023,SE,FT,ML Engineer,230000,US,0,US,M,IN-PERSON
2023,SE,FT,ML Engineer,140000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,85000,US,100,US,M,REMOTE
2023,MI,FT,Data Analyst,61800,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,300000,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,195000,US,100,US,M,REMOTE
2023,SE,FT,Machine Learning Engineer,204500,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,142200,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,107500,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,96750,US,0,US,M,IN-PERSON
2023,MI,FT,Business Intelligence Analyst,153800,US,100,US,M,REMOTE
2023,MI,FT,Business Intelligence Analyst,96000,US,100,US,M,REMOTE
2023,SE,FT,Data Scientist,204500,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,142200,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,190100,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,131414,US,100,US,M,REMOTE
2023,SE,FT,Research Scientist,195500,US,100,US,M,REMOTE
2023,SE,FT,Research Scientist,141300,US,100,US,M,REMOTE
2023,SE,FT,Research Scientist,165500,US,100,US,M,REMOTE
2023,SE,FT,Research Scientist,119600,US,100,US,M,REMOTE
2023,SE,FT,Research Scientist,235000,US,100,US,M,REMOTE
2023,SE,FT,Research Scientist,169900,US,100,US,M,REMOTE
2023,MI,FT,Data Science,235000,US,100,US,M,REMOTE
2023,MI,FT,Data Science,169900,US,100,US,M,REMOTE
2023,SE,FT,Machine Learning Scientist,200000,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Scientist,135000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,210000,US,100,US,M,REMOTE
2023,SE,FT,Data Analyst,151800,US,100,US,M,REMOTE
2023,SE,FT,Data Analyst,210000,US,100,US,M,REMOTE
2023,SE,FT,Data Analyst,151800,US,100,US,M,REMOTE
2023,SE,FT,Analytics Engineer,215500,US,100,US,M,REMOTE
2023,SE,FT,Analytics Engineer,155800,US,100,US,M,REMOTE
2023,SE,FT,Data Scientist,305600,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,188200,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,180500,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,96200,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,166000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,73100,US,0,US,M,IN-PERSON
2023,EN,FT,Data Analyst,75000,US,0,US,M,IN-PERSON
2023,EN,FT,Data Analyst,47500,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,201700,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,146600,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,133000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,58400,US,0,US,M,IN-PERSON
